,Date,Title,Author,Ranking,Year,Month,List
572,2022-03-01,Diablo Mesa,Douglas Preston and Lincoln Child,3,2022,3,combined-print-and-e-book-fiction
573,2022-03-01,Sierra Six,Mark Greaney,4,2022,3,combined-print-and-e-book-fiction
574,2022-03-01,Verity,Colleen Hoover,5,2022,3,combined-print-and-e-book-fiction
575,2022-03-01,The Seven Husbands Of Evelyn Hugo,Taylor Jenkins Reid,6,2022,3,combined-print-and-e-book-fiction
576,2022-03-01,Abandoned In Death,J.D. Robb,7,2022,3,combined-print-and-e-book-fiction
577,2022-03-01,House Of Earth And Blood,Sarah J. Maas,8,2022,3,combined-print-and-e-book-fiction
578,2022-03-01,The Lincoln Highway,Amor Towles,9,2022,3,combined-print-and-e-book-fiction
579,2022-03-01,The Maid,Nita Prose,10,2022,3,combined-print-and-e-book-fiction
580,2022-03-01,Ugly Love,Colleen Hoover,11,2022,3,combined-print-and-e-book-fiction
581,2022-03-01,The Love Hypothesis,Ali Hazelwood,12,2022,3,combined-print-and-e-book-fiction
582,2022-03-01,The Midnight Library,Matt Haig,13,2022,3,combined-print-and-e-book-fiction
583,2022-03-01,The Christie Affair,Nina de Gramont,14,2022,3,combined-print-and-e-book-fiction
584,2022-03-01,The Last Thing He Told Me,Laura Dave,15,2022,3,combined-print-and-e-book-fiction
585,2022-04-01,The Match,Harlan Coben,1,2022,4,combined-print-and-e-book-fiction
586,2022-04-01,"Run, Rose, Run",Dolly Parton and James Patterson,2,2022,4,combined-print-and-e-book-fiction
587,2022-04-01,It Ends With Us,Colleen Hoover,3,2022,4,combined-print-and-e-book-fiction
588,2022-04-01,Verity,Colleen Hoover,4,2022,4,combined-print-and-e-book-fiction
589,2022-04-01,The Seven Husbands Of Evelyn Hugo,Taylor Jenkins Reid,5,2022,4,combined-print-and-e-book-fiction
590,2022-04-01,Shadows Reel,C.J. Box,6,2022,4,combined-print-and-e-book-fiction
591,2022-04-01,The Paris Apartment,Lucy Foley,7,2022,4,combined-print-and-e-book-fiction
592,2022-04-01,The Maid,Nita Prose,8,2022,4,combined-print-and-e-book-fiction
593,2022-04-01,Give Unto Others,Donna Leon,9,2022,4,combined-print-and-e-book-fiction
594,2022-04-01,The Kaiju Preservation Society,John Scalzi,10,2022,4,combined-print-and-e-book-fiction
595,2022-04-01,November 9,Colleen Hoover,11,2022,4,combined-print-and-e-book-fiction
596,2022-04-01,The Lightning Rod,Brad Meltzer,12,2022,4,combined-print-and-e-book-fiction
597,2022-04-01,Where The Crawdads Sing,Delia Owens,13,2022,4,combined-print-and-e-book-fiction
598,2022-04-01,The Love Hypothesis,Ali Hazelwood,14,2022,4,combined-print-and-e-book-fiction
599,2022-04-01,One Italian Summer,Rebecca Serle,15,2022,4,combined-print-and-e-book-fiction
0,2019-01-01,Becoming,Michelle Obama,1,2019,1,combined-print-and-e-book-nonfiction
1,2019-01-01,The Point Of It All,"Charles Krauthammer, edited by Daniel Krauthammer",2,2019,1,combined-print-and-e-book-nonfiction
2,2019-01-01,Educated,Tara Westover,3,2019,1,combined-print-and-e-book-nonfiction
3,2019-01-01,Killing The Ss,Bill O'Reilly and Martin Dugard,4,2019,1,combined-print-and-e-book-nonfiction
4,2019-01-01,Sapiens,Yuval Noah Harari,5,2019,1,combined-print-and-e-book-nonfiction
5,2019-01-01,Shade,Pete Souza,6,2019,1,combined-print-and-e-book-nonfiction
6,2019-01-01,Leadership,Doris Kearns Goodwin,7,2019,1,combined-print-and-e-book-nonfiction
7,2019-01-01,Churchill: Walking With Destiny,Andrew Roberts,8,2019,1,combined-print-and-e-book-nonfiction
8,2019-01-01,Brief Answers To The Big Questions,Stephen Hawking,9,2019,1,combined-print-and-e-book-nonfiction
9,2019-01-01,Beastie Boys Book,Michael Diamond and Adam Horovitz,10,2019,1,combined-print-and-e-book-nonfiction
10,2019-01-01,Fear,Bob Woodward,11,2019,1,combined-print-and-e-book-nonfiction
11,2019-01-01,Ship Of Fools,Tucker Carlson,12,2019,1,combined-print-and-e-book-nonfiction
12,2019-01-01,The Fifth Risk,Michael Lewis,13,2019,1,combined-print-and-e-book-nonfiction
13,2019-01-01,Obama,Pete Souza,14,2019,1,combined-print-and-e-book-nonfiction
14,2019-01-01,Bad Blood,John Carreyrou,15,2019,1,combined-print-and-e-book-nonfiction
15,2019-02-01,Becoming,Michelle Obama,1,2019,2,combined-print-and-e-book-nonfiction
16,2019-02-01,Educated,Tara Westover,2,2019,2,combined-print-and-e-book-nonfiction
17,2019-02-01,The First Conspiracy,Brad Meltzer and Josh Mensch,3,2019,2,combined-print-and-e-book-nonfiction
18,2019-02-01,Sapiens,Yuval Noah Harari,4,2019,2,combined-print-and-e-book-nonfiction
19,2019-02-01,Factfulness,Hans Rosling with Ola Rosling and Anna Rosling Ronnlund,5,2019,2,combined-print-and-e-book-nonfiction
20,2019-02-01,Bad Blood,John Carreyrou,6,2019,2,combined-print-and-e-book-nonfiction
21,2019-02-01,Ai Superpowers,Kai-Fu Lee,7,2019,2,combined-print-and-e-book-nonfiction
22,2019-02-01,The Library Book,Susan Orlean,8,2019,2,combined-print-and-e-book-nonfiction
23,2019-02-01,Women Rowing North,Mary Pipher,9,2019,2,combined-print-and-e-book-nonfiction
24,2019-02-01,Inheritance,Dani Shapiro,10,2019,2,combined-print-and-e-book-nonfiction
25,2019-02-01,The Point Of It All,"Charles Krauthammer, edited by Daniel Krauthammer",11,2019,2,combined-print-and-e-book-nonfiction
26,2019-02-01,The Truths We Hold,Kamala Harris,12,2019,2,combined-print-and-e-book-nonfiction
27,2019-02-01,21 Lessons For The 21St Century,Yuval Noah Harari,13,2019,2,combined-print-and-e-book-nonfiction
28,2019-02-01,How To Change Your Mind,Michael Pollan,14,2019,2,combined-print-and-e-book-nonfiction
29,2019-02-01,Elon Musk,Ashlee Vance,15,2019,2,combined-print-and-e-book-nonfiction
30,2019-03-01,Becoming,Michelle Obama,1,2019,3,combined-print-and-e-book-nonfiction
31,2019-03-01,Educated,Tara Westover,2,2019,3,combined-print-and-e-book-nonfiction
32,2019-03-01,Grateful American,Gary Sinise with Marcus Brotherton,3,2019,3,combined-print-and-e-book-nonfiction
33,2019-03-01,Bad Blood,John Carreyrou,4,2019,3,combined-print-and-e-book-nonfiction
34,2019-03-01,Sapiens,Yuval Noah Harari,5,2019,3,combined-print-and-e-book-nonfiction
35,2019-03-01,Born A Crime,Trevor Noah,6,2019,3,combined-print-and-e-book-nonfiction
36,2019-03-01,The First Conspiracy,Brad Meltzer and Josh Mensch,7,2019,3,combined-print-and-e-book-nonfiction
37,2019-03-01,Maid,Stephanie Land,8,2019,3,combined-print-and-e-book-nonfiction
38,2019-03-01,Women Rowing North,Mary Pipher,9,2019,3,combined-print-and-e-book-nonfiction
39,2019-03-01,The Library Book,Susan Orlean,10,2019,3,combined-print-and-e-book-nonfiction
40,2019-03-01,Killers Of The Flower Moon,David Grann,11,2019,3,combined-print-and-e-book-nonfiction
41,2019-03-01,Midnight In Chernobyl,Adam Higginbotham,12,2019,3,combined-print-and-e-book-nonfiction
42,2019-03-01,Let Me Finish,Chris Christie with Ellis Henican,13,2019,3,combined-print-and-e-book-nonfiction
43,2019-03-01,Shortest Way Home,Pete Buttigieg,14,2019,3,combined-print-and-e-book-nonfiction
44,2019-03-01,A Serial Killer'S Daughter,Kerri Rawson,15,2019,3,combined-print-and-e-book-nonfiction
45,2019-04-01,The Right Side Of History,Ben Shapiro,1,2019,4,combined-print-and-e-book-nonfiction
46,2019-04-01,Educated,Tara Westover,2,2019,4,combined-print-and-e-book-nonfiction
47,2019-04-01,Becoming,Michelle Obama,3,2019,4,combined-print-and-e-book-nonfiction
48,2019-04-01,"Kushner, Inc.",Vicky Ward,4,2019,4,combined-print-and-e-book-nonfiction
49,2019-04-01,Bad Blood,John Carreyrou,5,2019,4,combined-print-and-e-book-nonfiction
50,2019-04-01,Doing Justice,Preet Bharara,6,2019,4,combined-print-and-e-book-nonfiction
51,2019-04-01,Sapiens,Yuval Noah Harari,7,2019,4,combined-print-and-e-book-nonfiction
52,2019-04-01,Shortest Way Home,Pete Buttigieg,8,2019,4,combined-print-and-e-book-nonfiction
53,2019-04-01,Born A Crime,Trevor Noah,9,2019,4,combined-print-and-e-book-nonfiction
54,2019-04-01,Mama'S Last Hug,Frans de Waal,10,2019,4,combined-print-and-e-book-nonfiction
55,2019-04-01,Madame Fourcade'S Secret War,Lynne Olson,11,2019,4,combined-print-and-e-book-nonfiction
56,2019-04-01,First: Sandra Day O'Connor,Evan Thomas,12,2019,4,combined-print-and-e-book-nonfiction
57,2019-04-01,The Uninhabitable Earth,David Wallace-Wells,13,2019,4,combined-print-and-e-book-nonfiction
58,2019-04-01,Say Nothing,Patrick Radden Keefe,14,2019,4,combined-print-and-e-book-nonfiction
59,2019-04-01,The Threat,Andrew G. McCabe,15,2019,4,combined-print-and-e-book-nonfiction
60,2019-05-01,Becoming,Michelle Obama,1,2019,5,combined-print-and-e-book-nonfiction
61,2019-05-01,The Second Mountain,David Brooks,2,2019,5,combined-print-and-e-book-nonfiction
62,2019-05-01,Educated,Tara Westover,3,2019,5,combined-print-and-e-book-nonfiction
63,2019-05-01,Life Will Be The Death Of Me,Chelsea Handler,4,2019,5,combined-print-and-e-book-nonfiction
64,2019-05-01,Sapiens,Yuval Noah Harari,5,2019,5,combined-print-and-e-book-nonfiction
65,2019-05-01,Shortest Way Home,Pete Buttigieg,6,2019,5,combined-print-and-e-book-nonfiction
66,2019-05-01,Maybe You Should Talk To Someone,Lori Gottlieb,7,2019,5,combined-print-and-e-book-nonfiction
67,2019-05-01,The Matriarch,Susan Page,8,2019,5,combined-print-and-e-book-nonfiction
68,2019-05-01,Save Me The Plums,Ruth Reichl,9,2019,5,combined-print-and-e-book-nonfiction
69,2019-05-01,Bad Blood,John Carreyrou,10,2019,5,combined-print-and-e-book-nonfiction
70,2019-05-01,Lessons From Lucy,Dave Barry,11,2019,5,combined-print-and-e-book-nonfiction
71,2019-05-01,Born A Crime,Trevor Noah,12,2019,5,combined-print-and-e-book-nonfiction
72,2019-05-01,The Right Side Of History,Ben Shapiro,13,2019,5,combined-print-and-e-book-nonfiction
73,2019-05-01,A Woman Of No Importance,Sonia Purnell,14,2019,5,combined-print-and-e-book-nonfiction
74,2019-05-01,Falter,Bill McKibben,15,2019,5,combined-print-and-e-book-nonfiction
75,2019-06-01,Howard Stern Comes Again,Howard Stern,1,2019,6,combined-print-and-e-book-nonfiction
76,2019-06-01,The Pioneers,David McCullough,2,2019,6,combined-print-and-e-book-nonfiction
77,2019-06-01,Educated,Tara Westover,3,2019,6,combined-print-and-e-book-nonfiction
78,2019-06-01,Becoming,Michelle Obama,4,2019,6,combined-print-and-e-book-nonfiction
79,2019-06-01,The Mueller Report,h related materials by The Washington Post,5,2019,6,combined-print-and-e-book-nonfiction
80,2019-06-01,The British Are Coming,Rick Atkinson,6,2019,6,combined-print-and-e-book-nonfiction
81,2019-06-01,The Moment Of Lift,Melinda Gates,7,2019,6,combined-print-and-e-book-nonfiction
82,2019-06-01,Furious Hours,Casey Cep,8,2019,6,combined-print-and-e-book-nonfiction
83,2019-06-01,Sacred Duty,Tom Cotton,9,2019,6,combined-print-and-e-book-nonfiction
84,2019-06-01,The Second Mountain,David Brooks,10,2019,6,combined-print-and-e-book-nonfiction
85,2019-06-01,The Mueller Report,h an introduction by Alan Dershowitz,11,2019,6,combined-print-and-e-book-nonfiction
86,2019-06-01,Maybe You Should Talk To Someone,Lori Gottlieb,12,2019,6,combined-print-and-e-book-nonfiction
87,2019-06-01,Commander In Cheat,Rick Reilly,13,2019,6,combined-print-and-e-book-nonfiction
88,2019-06-01,Life Will Be The Death Of Me,Chelsea Handler,14,2019,6,combined-print-and-e-book-nonfiction
89,2019-06-01,Sapiens,Yuval Noah Harari,15,2019,6,combined-print-and-e-book-nonfiction
90,2019-07-01,Educated,Tara Westover,1,2019,7,combined-print-and-e-book-nonfiction
91,2019-07-01,Unfreedom Of The Press,Mark R. Levin,2,2019,7,combined-print-and-e-book-nonfiction
92,2019-07-01,The Pioneers,David McCullough,3,2019,7,combined-print-and-e-book-nonfiction
93,2019-07-01,Becoming,Michelle Obama,4,2019,7,combined-print-and-e-book-nonfiction
94,2019-07-01,The Mueller Report,h related materials by The Washington Post,5,2019,7,combined-print-and-e-book-nonfiction
95,2019-07-01,Howard Stern Comes Again,Howard Stern,6,2019,7,combined-print-and-e-book-nonfiction
96,2019-07-01,Born A Crime,Trevor Noah,7,2019,7,combined-print-and-e-book-nonfiction
97,2019-07-01,Sapiens,Yuval Noah Harari,8,2019,7,combined-print-and-e-book-nonfiction
98,2019-07-01,Songs Of America,Jon Meacham and Tim McGraw,9,2019,7,combined-print-and-e-book-nonfiction
99,2019-07-01,Killers Of The Flower Moon,David Grann,10,2019,7,combined-print-and-e-book-nonfiction
100,2019-07-01,Sea Stories,William H. McRaven,11,2019,7,combined-print-and-e-book-nonfiction
101,2019-07-01,Maybe You Should Talk To Someone,Lori Gottlieb,12,2019,7,combined-print-and-e-book-nonfiction
102,2019-07-01,The Moment Of Lift,Melinda Gates,13,2019,7,combined-print-and-e-book-nonfiction
103,2019-07-01,The Choice,Edith Eva Eger,14,2019,7,combined-print-and-e-book-nonfiction
104,2019-07-01,The British Are Coming,Rick Atkinson,15,2019,7,combined-print-and-e-book-nonfiction
105,2019-08-01,Educated,Tara Westover,1,2019,8,combined-print-and-e-book-nonfiction
106,2019-08-01,American Carnage,Tim Alberta,2,2019,8,combined-print-and-e-book-nonfiction
107,2019-08-01,Three Women,Lisa Taddeo,3,2019,8,combined-print-and-e-book-nonfiction
108,2019-08-01,Justice On Trial,Mollie Hemingway and Carrie Severino,4,2019,8,combined-print-and-e-book-nonfiction
109,2019-08-01,The Pioneers,David McCullough,5,2019,8,combined-print-and-e-book-nonfiction
110,2019-08-01,Becoming,Michelle Obama,6,2019,8,combined-print-and-e-book-nonfiction
111,2019-08-01,Unfreedom Of The Press,Mark R. Levin,7,2019,8,combined-print-and-e-book-nonfiction
112,2019-08-01,Born A Crime,Trevor Noah,8,2019,8,combined-print-and-e-book-nonfiction
113,2019-08-01,Sapiens,Yuval Noah Harari,9,2019,8,combined-print-and-e-book-nonfiction
114,2019-08-01,America'S Reluctant Prince,Steven M. Gillon,10,2019,8,combined-print-and-e-book-nonfiction
115,2019-08-01,The Mueller Report,h related materials by The Washington Post,11,2019,8,combined-print-and-e-book-nonfiction
116,2019-08-01,They Called Us Enemy,"George Takei, Justin Eisinger and Steven Scott. Illustrated by Harmony Becker",12,2019,8,combined-print-and-e-book-nonfiction
117,2019-08-01,Just Mercy,Bryan Stevenson,13,2019,8,combined-print-and-e-book-nonfiction
118,2019-08-01,Maybe You Should Talk To Someone,Lori Gottlieb,14,2019,8,combined-print-and-e-book-nonfiction
119,2019-08-01,White Fragility,Robin DiAngelo,15,2019,8,combined-print-and-e-book-nonfiction
120,2019-09-01,Educated,Tara Westover,1,2019,9,combined-print-and-e-book-nonfiction
121,2019-09-01,How To Be An Antiracist,Ibram X. Kendi,2,2019,9,combined-print-and-e-book-nonfiction
122,2019-09-01,Becoming,Michelle Obama,3,2019,9,combined-print-and-e-book-nonfiction
123,2019-09-01,Born A Crime,Trevor Noah,4,2019,9,combined-print-and-e-book-nonfiction
124,2019-09-01,Three Women,Lisa Taddeo,5,2019,9,combined-print-and-e-book-nonfiction
125,2019-09-01,The Pioneers,David McCullough,6,2019,9,combined-print-and-e-book-nonfiction
126,2019-09-01,Sapiens,Yuval Noah Harari,7,2019,9,combined-print-and-e-book-nonfiction
127,2019-09-01,Ball Of Collusion,Andrew C. McCarthy,8,2019,9,combined-print-and-e-book-nonfiction
128,2019-09-01,Range,David Epstein,9,2019,9,combined-print-and-e-book-nonfiction
129,2019-09-01,Trick Mirror,Jia Tolentino,10,2019,9,combined-print-and-e-book-nonfiction
130,2019-09-01,Maybe You Should Talk To Someone,Lori Gottlieb,11,2019,9,combined-print-and-e-book-nonfiction
131,2019-09-01,Kochland,Christopher Leonard,12,2019,9,combined-print-and-e-book-nonfiction
132,2019-09-01,White Fragility,Robin DiAngelo,13,2019,9,combined-print-and-e-book-nonfiction
133,2019-09-01,Unfreedom Of The Press,Mark R. Levin,14,2019,9,combined-print-and-e-book-nonfiction
134,2019-09-01,The Yellow House,Sarah M. Broom,15,2019,9,combined-print-and-e-book-nonfiction
135,2019-10-01,Talking To Strangers,Malcolm Gladwell,1,2019,10,combined-print-and-e-book-nonfiction
136,2019-10-01,Permanent Record,Edward Snowden,2,2019,10,combined-print-and-e-book-nonfiction
137,2019-10-01,Educated,Tara Westover,3,2019,10,combined-print-and-e-book-nonfiction
138,2019-10-01,Call Sign Chaos,Jim Mattis and Bing West,4,2019,10,combined-print-and-e-book-nonfiction
139,2019-10-01,She Said,Jodi Kantor and Megan Twohey,5,2019,10,combined-print-and-e-book-nonfiction
140,2019-10-01,The Only Plane In The Sky,Garrett M. Graff,6,2019,10,combined-print-and-e-book-nonfiction
141,2019-10-01,Becoming,Michelle Obama,7,2019,10,combined-print-and-e-book-nonfiction
142,2019-10-01,The Education Of An Idealist,Samantha Power,8,2019,10,combined-print-and-e-book-nonfiction
143,2019-10-01,Sapiens,Yuval Noah Harari,9,2019,10,combined-print-and-e-book-nonfiction
144,2019-10-01,Lifespan,David A. Sinclair and Matthew D. LaPlante,10,2019,10,combined-print-and-e-book-nonfiction
145,2019-10-01,Born A Crime,Trevor Noah,11,2019,10,combined-print-and-e-book-nonfiction
146,2019-10-01,Maybe You Should Talk To Someone,Lori Gottlieb,12,2019,10,combined-print-and-e-book-nonfiction
147,2019-10-01,"Radicals, Resistance And Revenge",Jeanine Pirro,13,2019,10,combined-print-and-e-book-nonfiction
148,2019-10-01,How To,Randall Munroe,14,2019,10,combined-print-and-e-book-nonfiction
149,2019-10-01,Three Women,Lisa Taddeo,15,2019,10,combined-print-and-e-book-nonfiction
150,2019-11-01,Me,Elton John,1,2019,11,combined-print-and-e-book-nonfiction
151,2019-11-01,Catch And Kill,Ronan Farrow,2,2019,11,combined-print-and-e-book-nonfiction
152,2019-11-01,Blowout,Rachel Maddow,3,2019,11,combined-print-and-e-book-nonfiction
153,2019-11-01,The Way I Heard It,Mike Rowe,4,2019,11,combined-print-and-e-book-nonfiction
154,2019-11-01,The Body,Bill Bryson,5,2019,11,combined-print-and-e-book-nonfiction
155,2019-11-01,Home Work,Julie Andrews and Emma Walton Hamilton,6,2019,11,combined-print-and-e-book-nonfiction
156,2019-11-01,Talking To Strangers,Malcolm Gladwell,7,2019,11,combined-print-and-e-book-nonfiction
157,2019-11-01,Dear Girls,Ali Wong,8,2019,11,combined-print-and-e-book-nonfiction
158,2019-11-01,Educated,Tara Westover,9,2019,11,combined-print-and-e-book-nonfiction
159,2019-11-01,The United States Of Trump,Bill O'Reilly,10,2019,11,combined-print-and-e-book-nonfiction
160,2019-11-01,On Tyranny,Timothy Snyder,11,2019,11,combined-print-and-e-book-nonfiction
161,2019-11-01,Inside Out,Demi Moore,12,2019,11,combined-print-and-e-book-nonfiction
162,2019-11-01,The Book Of Gutsy Women,Hillary Rodham Clinton and Chelsea Clinton,13,2019,11,combined-print-and-e-book-nonfiction
163,2019-11-01,Life Undercover,Amaryllis Fox,14,2019,11,combined-print-and-e-book-nonfiction
164,2019-11-01,Resistance (At All Costs),Kimberley Strassel,15,2019,11,combined-print-and-e-book-nonfiction
165,2019-12-01,Triggered,Donald Trump Jr,1,2019,12,combined-print-and-e-book-nonfiction
166,2019-12-01,Talking To Strangers,Malcolm Gladwell,2,2019,12,combined-print-and-e-book-nonfiction
167,2019-12-01,Sam Houston And The Alamo Avengers,Brian Kilmeade,3,2019,12,combined-print-and-e-book-nonfiction
168,2019-12-01,With All Due Respect,Nikki R. Haley,4,2019,12,combined-print-and-e-book-nonfiction
169,2019-12-01,Finding Chika,Mitch Albom,5,2019,12,combined-print-and-e-book-nonfiction
170,2019-12-01,Me,Elton John,6,2019,12,combined-print-and-e-book-nonfiction
171,2019-12-01,Educated,Tara Westover,7,2019,12,combined-print-and-e-book-nonfiction
172,2019-12-01,A Song For You,Robyn Crawford,8,2019,12,combined-print-and-e-book-nonfiction
173,2019-12-01,Catch And Kill,Ronan Farrow,9,2019,12,combined-print-and-e-book-nonfiction
174,2019-12-01,The Body,Bill Bryson,10,2019,12,combined-print-and-e-book-nonfiction
175,2019-12-01,Blowout,Rachel Maddow,11,2019,12,combined-print-and-e-book-nonfiction
176,2019-12-01,The Plot To Betray America,Malcolm Nance,12,2019,12,combined-print-and-e-book-nonfiction
177,2019-12-01,I Heard You Paint Houses,Charles Brandt,13,2019,12,combined-print-and-e-book-nonfiction
178,2019-12-01,The Beautiful Ones,Prince. Edited by Dan Piepenbring,14,2019,12,combined-print-and-e-book-nonfiction
179,2019-12-01,Becoming,Michelle Obama,15,2019,12,combined-print-and-e-book-nonfiction
180,2020-01-01,Educated,Tara Westover,1,2020,1,combined-print-and-e-book-nonfiction
181,2020-01-01,Becoming,Michelle Obama,2,2020,1,combined-print-and-e-book-nonfiction
182,2020-01-01,Talking To Strangers,Malcolm Gladwell,3,2020,1,combined-print-and-e-book-nonfiction
183,2020-01-01,Me,Elton John,4,2020,1,combined-print-and-e-book-nonfiction
184,2020-01-01,Sam Houston And The Alamo Avengers,Brian Kilmeade,5,2020,1,combined-print-and-e-book-nonfiction
185,2020-01-01,A Warning,Anonymous,6,2020,1,combined-print-and-e-book-nonfiction
186,2020-01-01,The Body,Bill Bryson,7,2020,1,combined-print-and-e-book-nonfiction
187,2020-01-01,I Heard You Paint Houses,Charles Brandt,8,2020,1,combined-print-and-e-book-nonfiction
188,2020-01-01,Mobituaries,Mo Rocca and Jonathan Greenberg,9,2020,1,combined-print-and-e-book-nonfiction
189,2020-01-01,No One Is Too Small To Make A Difference,Greta Thunberg,10,2020,1,combined-print-and-e-book-nonfiction
190,2020-01-01,Triggered,Donald Trump Jr,11,2020,1,combined-print-and-e-book-nonfiction
191,2020-01-01,Finding Chika,Mitch Albom,12,2020,1,combined-print-and-e-book-nonfiction
192,2020-01-01,The Book Of Gutsy Women,Hillary Rodham Clinton and Chelsea Clinton,13,2020,1,combined-print-and-e-book-nonfiction
193,2020-01-01,How To,Randall Munroe,14,2020,1,combined-print-and-e-book-nonfiction
194,2020-01-01,Blowout,Rachel Maddow,15,2020,1,combined-print-and-e-book-nonfiction
195,2020-02-01,Just Mercy,Bryan Stevenson,1,2020,2,combined-print-and-e-book-nonfiction
196,2020-02-01,Educated,Tara Westover,2,2020,2,combined-print-and-e-book-nonfiction
197,2020-02-01,Tightrope,Nicholas D. Kristof and Sheryl WuDunn,3,2020,2,combined-print-and-e-book-nonfiction
198,2020-02-01,Running Against The Devil,Rick Wilson,4,2020,2,combined-print-and-e-book-nonfiction
199,2020-02-01,Talking To Strangers,Malcolm Gladwell,5,2020,2,combined-print-and-e-book-nonfiction
200,2020-02-01,Becoming,Michelle Obama,6,2020,2,combined-print-and-e-book-nonfiction
201,2020-02-01,Uncanny Valley,Anna Wiener,7,2020,2,combined-print-and-e-book-nonfiction
202,2020-02-01,Maybe You Should Talk To Someone,Lori Gottlieb,8,2020,2,combined-print-and-e-book-nonfiction
203,2020-02-01,Catch And Kill,Ronan Farrow,9,2020,2,combined-print-and-e-book-nonfiction
204,2020-02-01,The Body Keeps The Score,Bessel van der Kolk,10,2020,2,combined-print-and-e-book-nonfiction
205,2020-02-01,Sapiens,Yuval Noah Harari,11,2020,2,combined-print-and-e-book-nonfiction
206,2020-02-01,Why We Sleep,Matthew Walker,12,2020,2,combined-print-and-e-book-nonfiction
207,2020-02-01,Say Nothing,Patrick Radden Keefe,13,2020,2,combined-print-and-e-book-nonfiction
208,2020-02-01,American Oligarchs,Andrea Bernstein,14,2020,2,combined-print-and-e-book-nonfiction
209,2020-02-01,The Body,Bill Bryson,15,2020,2,combined-print-and-e-book-nonfiction
210,2020-03-01,Open Book,Jessica Simpson with Kevin Carr O’Leary,1,2020,3,combined-print-and-e-book-nonfiction
211,2020-03-01,A Very Stable Genius,Philip Rucker and Carol Leonnig,2,2020,3,combined-print-and-e-book-nonfiction
212,2020-03-01,Profiles In Corruption,Peter Schweizer,3,2020,3,combined-print-and-e-book-nonfiction
213,2020-03-01,Educated,Tara Westover,4,2020,3,combined-print-and-e-book-nonfiction
214,2020-03-01,On Tyranny,Timothy Snyder,5,2020,3,combined-print-and-e-book-nonfiction
215,2020-03-01,Becoming,Michelle Obama,6,2020,3,combined-print-and-e-book-nonfiction
216,2020-03-01,Just Mercy,Bryan Stevenson,7,2020,3,combined-print-and-e-book-nonfiction
217,2020-03-01,Talking To Strangers,Malcolm Gladwell,8,2020,3,combined-print-and-e-book-nonfiction
218,2020-03-01,Why We'Re Polarized,Ezra Klein,9,2020,3,combined-print-and-e-book-nonfiction
219,2020-03-01,The Mamba Mentality,Kobe Bryant,10,2020,3,combined-print-and-e-book-nonfiction
220,2020-03-01,Sapiens,Yuval Noah Harari,11,2020,3,combined-print-and-e-book-nonfiction
221,2020-03-01,Maybe You Should Talk To Someone,Lori Gottlieb,12,2020,3,combined-print-and-e-book-nonfiction
222,2020-03-01,The Body Keeps The Score,Bessel van der Kolk,13,2020,3,combined-print-and-e-book-nonfiction
223,2020-03-01,White Fragility,Robin DiAngelo,14,2020,3,combined-print-and-e-book-nonfiction
224,2020-03-01,To Shake The Sleeping Self,Jedidiah Jenkins,15,2020,3,combined-print-and-e-book-nonfiction
225,2020-04-01,The Splendid And The Vile,Erik Larson,1,2020,4,combined-print-and-e-book-nonfiction
226,2020-04-01,Untamed,Glennon Doyle,2,2020,4,combined-print-and-e-book-nonfiction
227,2020-04-01,Educated,Tara Westover,3,2020,4,combined-print-and-e-book-nonfiction
228,2020-04-01,Open Book,Jessica Simpson with Kevin Carr O’Leary,4,2020,4,combined-print-and-e-book-nonfiction
229,2020-04-01,The Great Influenza,John M. Barry,5,2020,4,combined-print-and-e-book-nonfiction
230,2020-04-01,The Mamba Mentality,Kobe Bryant,6,2020,4,combined-print-and-e-book-nonfiction
231,2020-04-01,Becoming,Michelle Obama,7,2020,4,combined-print-and-e-book-nonfiction
232,2020-04-01,The Gift Of Forgiveness,Katherine Schwarzenegger Pratt,8,2020,4,combined-print-and-e-book-nonfiction
233,2020-04-01,Sapiens,Yuval Noah Harari,9,2020,4,combined-print-and-e-book-nonfiction
234,2020-04-01,Maybe You Should Talk To Someone,Lori Gottlieb,10,2020,4,combined-print-and-e-book-nonfiction
235,2020-04-01,Talking To Strangers,Malcolm Gladwell,11,2020,4,combined-print-and-e-book-nonfiction
236,2020-04-01,Say Nothing,Patrick Radden Keefe,12,2020,4,combined-print-and-e-book-nonfiction
237,2020-04-01,Just Mercy,Bryan Stevenson,13,2020,4,combined-print-and-e-book-nonfiction
238,2020-04-01,Deadliest Enemy,Michael T. Osterholm and Mark Olshaker,14,2020,4,combined-print-and-e-book-nonfiction
239,2020-04-01,John Adams Under Fire,Dan Abrams and David Fisher,15,2020,4,combined-print-and-e-book-nonfiction
240,2020-05-01,Untamed,Glennon Doyle,1,2020,5,combined-print-and-e-book-nonfiction
241,2020-05-01,The Splendid And The Vile,Erik Larson,2,2020,5,combined-print-and-e-book-nonfiction
242,2020-05-01,The House Of Kennedy,James Patterson and Cynthia Fagen,3,2020,5,combined-print-and-e-book-nonfiction
243,2020-05-01,Hidden Valley Road,Robert Kolker,4,2020,5,combined-print-and-e-book-nonfiction
244,2020-05-01,Educated,Tara Westover,5,2020,5,combined-print-and-e-book-nonfiction
245,2020-05-01,Front Row At The Trump Show,Jonathan Karl,6,2020,5,combined-print-and-e-book-nonfiction
246,2020-05-01,The Great Influenza,John M. Barry,7,2020,5,combined-print-and-e-book-nonfiction
